filename	id	begin_sec	end_sec
1017.mp4	bWoqHajtbZc	90	100
1018.mp4	bX3wul2OQKY	20	30
1019.mp4	bZlcDUxxk9A	40	50
1020.mp4	baiCM1NKMyc	40	50
1023.mp4	bhOWXjQ12qM	10	20
1025.mp4	bp7aAhJBGp0	260	270
1026.mp4	bpjXesdmWJ4	150	160
1027.mp4	bpz9VbZcEbk	280	290
1028.mp4	bsZjGFuu5BQ	50	60
1030.mp4	byKyS1Ifq2Q	120	130
1031.mp4	bzkle-2peYQ	70	80
1032.mp4	c0KIvLfO5GM	10	20
1033.mp4	c2kAy1kOqjI	110	120
1034.mp4	c32m3x0qIEo	280	290
1036.mp4	c5GQ1w5Iq2o	40	50
1037.mp4	c9xa5zorYWo	10	20
1038.mp4	cA7XWdlNU60	40	50
1039.mp4	cBmw9WWJOms	20	30
1040.mp4	cEUlRS0SJ0g	280	290
1041.mp4	cFmYyG9gFFI	40	50
1043.mp4	cJRviXZkA3E	10	20
1044.mp4	cJxmZX4rcFM	30	40
1045.mp4	cLddM8Al17A	10	20
1046.mp4	cN5IsXBc59w	30	40
1047.mp4	cP4fdRaFr0Y	40	50
1049.mp4	cPlazgXFzCo	220	230
1052.mp4	cSQd8vVgaAo	20	30
1053.mp4	cSdwnAQKZ80	10	20
1055.mp4	cWQevv2VRY8	30	40
1057.mp4	cf21xOlwAhc	30	40
1058.mp4	cg9zHGAumM0	10	20
1059.mp4	cjT02r-r9YM	120	130
1062.mp4	clqpHTYJ3Bw	70	80
1063.mp4	coqQX63fUdU	30	40
1064.mp4	cpUQHj8AzIU	420	430
1065.mp4	cpi7EX2B4gg	20	30
1066.mp4	cqtb_KAeIZw	40	50
1067.mp4	crapyE4c6ow	0	10
1069.mp4	cuy9d0O0EUE	30	40
1070.mp4	cxh2uD56xRU	30	40
1071.mp4	cxxdtof84gw	50	60
1072.mp4	d1CYduzNxdo	10	20
1074.mp4	d51wpml80f4	90	100
1076.mp4	d8Le-Q7HBkw	160	170
1077.mp4	d8quFTEpFHA	20	30
1078.mp4	d9QM-2K9jPA	560	570
1079.mp4	dBcNYMw3CKY	30	40
1081.mp4	dL8hjIHxQ3Y	10	20
1083.mp4	dOQCPeT0IU8	80	90
1084.mp4	dTLV0Mv6N9M	0	10
1085.mp4	dV5JdImsg44	10	20
1086.mp4	dWgMWbr2eJs	120	130
1087.mp4	dY-f4c9pECQ	310	320
1089.mp4	dbtKOEXEWcU	190	200
1091.mp4	dem8ht4oN90	290	300
1092.mp4	dfWuB2RYMdw	90	100
1095.mp4	dky6_4_dwbg	90	100
1096.mp4	dmF3SEgOqC4	210	220
1097.mp4	dn60AwYbB3E	50	60
1098.mp4	dqvqNEjnqlM	20	30
1102.mp4	duzpidPK6zI	160	170
1103.mp4	e2f7EHpz5KQ	30	40
1104.mp4	e72c6GHLm0U	30	40
1105.mp4	e7bfiYWI0c0	0	10
1106.mp4	e7tCwEFuNzY	10	20
1107.mp4	eAnnyQjFWzY	410	420
1109.mp4	eFz53uW6Fho	130	140
1110.mp4	eHAziqYEm3k	30	40
1111.mp4	eHPMLzilElU	40	50
1114.mp4	ePV7OSSJZRw	40	50
1115.mp4	eR9XEhsi4JY	22	32
1116.mp4	eRJ6xnoAOwQ	80	90
1117.mp4	egEzRmtKZ4A	70	80
1118.mp4	ejGPVGxjWBQ	0	9
1120.mp4	ez3rWlm8AcM	5	15
1121.mp4	f3JAR3QanXU	120	130
1123.mp4	f6I01hYriF0	30	40
1125.mp4	f9VihCkmrvE	30	40
1126.mp4	fAdEurUC41w	230	240
1128.mp4	fF9xCdJjQC0	140	150
1129.mp4	fFahP-1uFwc	60	70
1130.mp4	fFarEL2vmJE	0	10
1131.mp4	fFoYjqavGVU	70	80
1132.mp4	fLzo66H78EQ	10	20
1133.mp4	fMSX20utRHI	60	70
1134.mp4	fO250kjXV7U	0	10
1138.mp4	fYpJldeYjOw	50	60
1139.mp4	fZPf86wPZiQ	0	10
1140.mp4	f_zu6ECXTM8	240	250
1142.mp4	fcbknNzzlLU	170	180
1144.mp4	fiUK67T6LQs	30	40
1146.mp4	flhw_mApAx4	250	260
1147.mp4	fp8O56_p-3A	80	90
1148.mp4	fqlWLNe5HlQ	0	10
1151.mp4	g-bVhamxKdA	30	40
1152.mp4	g6HeHbT3l1w	100	110
1153.mp4	g98GoeDHVxY	50	60
1154.mp4	g9T21WTpRrU	40	50
1156.mp4	gJ_TFW6PHs4	30	40
1157.mp4	gKgoLmlXXf8	20	30
1158.mp4	gMWUVX8bJc0	0	10
1159.mp4	gMYK6KGoDxw	180	190
1160.mp4	gNUTCDZUvS4	70	80
1162.mp4	gUBVlNbf1Ig	20	30
1163.mp4	gcxXa6_t3A0	200	210
1165.mp4	ggJRLJXAJBg	220	230
1166.mp4	gkyKnkcu8pY	30	40
1167.mp4	gleOl2VMbOY	100	110
1171.mp4	gyR9ElSyem0	30	40
1172.mp4	gym6nQIAIeY	70	80
1175.mp4	h8DapTVCTLI	30	40
1176.mp4	h9Y9kStdlFs	30	40
1177.mp4	h9tt7BX9qeQ	80	90
1178.mp4	hA-xWwrOHnw	30	40
1179.mp4	hHfxDC2AlHQ	30	40
1180.mp4	hJLFdahejCU	150	160
1181.mp4	hL5PhqPfbCM	370	380
1183.mp4	hQ85g1lQFzs	30	40
1184.mp4	hR9msDWXP4w	30	40
1186.mp4	hXR3ZOPlRys	100	110
1187.mp4	hXhv4Zo4SMw	50	60
1188.mp4	hYORIB3AezU	10	20
1189.mp4	ha-OmKS4W5I	30	40
1190.mp4	hduh8Tu4P8E	70	80
1191.mp4	hiUE_Q2RclA	10	20
1192.mp4	hlF5Cyqpz7Y	300	310
1193.mp4	hq9lXxVWmeY	10	20
1194.mp4	hsYMpQr7M2U	200	210
1195.mp4	hsx5FsH9CO4	30	40
1197.mp4	i10JPKjqZjw	130	140
1198.mp4	i2XqpijonqI	80	90
1200.mp4	i4bYH3rTggk	330	340
1201.mp4	i7YPBrOCSzU	50	60
1203.mp4	iAJxQgCYkZQ	70	80
1204.mp4	iB0odyAHO1U	30	40
1205.mp4	iBQkJ1FUmyE	70	80
1206.mp4	iMXzZuH40Yo	30	40
1209.mp4	iVu1M8S1UEA	30	40
1211.mp4	iZ5sccRT-Hc	70	80
1212.mp4	ib9YhxsqMTc	370	380
1213.mp4	ibR-UX91f5Y	400	410
1215.mp4	iev9cTUfUKo	110	120
1217.mp4	imaWlPW-Oe8	30	40
1219.mp4	ir3ipI5k1kI	30	40
1224.mp4	j3ghRXNKQXM	24	34
1225.mp4	j4QrlpOCm2k	30	40
1226.mp4	j5G7AVtFYFs	0	10
1227.mp4	j7nuBCwNXws	70	80
1228.mp4	jABrAuCgsiA	20	30
1230.mp4	jCbthYgJzW4	30	40
1231.mp4	jEHpshgvNO0	30	40
1233.mp4	jHwhsVUY6kA	70	80
1234.mp4	jJT-eIq5dhA	220	230
1236.mp4	jNoXVTje_Hw	150	160
1237.mp4	jPZMmbeOo-E	30	40
1238.mp4	jSCzPxHOfRI	30	40
1240.mp4	jar-31Z2hs0	80	90
1241.mp4	jh-Df2jUiSk	0	10
1243.mp4	jl-PjqsPV4U	20	30
1245.mp4	jt9LSO_nBFg	400	410
1247.mp4	k0eMAMGOo0g	450	460
1248.mp4	k5cqd6j1v3Q	40	50
1249.mp4	kBIe4oUOOBs	560	570
1251.mp4	kCYMnkqTkQ8	30	40
1252.mp4	kCyfWvuj4Qo	30	40
1253.mp4	kDrgmSAGf1U	30	40
1254.mp4	kGfvNPk_h6M	50	60
1256.mp4	kRA2px3WWDQ	60	70
1257.mp4	kVU_fBXLZj4	30	40
1258.mp4	kWe_OfaelxU	30	40
1260.mp4	kc69Wb23in4	100	110
1264.mp4	khs59nqwqM8	30	40
1265.mp4	kkvSTvjpgxc	460	470
1266.mp4	koP0d6u5eUI	30	40
1269.mp4	krDkb0CibSY	220	230
1270.mp4	kvp2CAwJme8	30	40
1271.mp4	kwX2iVscUmI	480	490
1272.mp4	kxN7FlhhkEU	210	220
1274.mp4	kySRKeg7J8c	30	40
1275.mp4	l1UTl1jD-mk	100	110
1277.mp4	l6L1uGnanow	320	330
1279.mp4	lAUFIDB9OVI	20	30
1280.mp4	lCLxSs3X3dY	130	140
1281.mp4	lEhW4SSK980	20	30
1282.mp4	lGS-wJI23o8	30	40
1284.mp4	lOdrlus0GNI	30	40
1285.mp4	lPSYKjQuaxQ	420	430
1286.mp4	lPbwsW5pvQQ	30	40
1287.mp4	lRCal6f_fWY	30	40
1289.mp4	lXR3OY7IR7s	40	50
1290.mp4	lZEigCNUq-g	50	60
1291.mp4	lieV4tZybdI	10	20
1292.mp4	lkUHvt0tpnE	40	50
1295.mp4	lvXZIJHy8UY	220	230
1297.mp4	lzGk9jzg8G8	30	40
1299.mp4	m2n1fNT5BwY	160	170
1301.mp4	m3FPQl_UUuE	90	100
1302.mp4	m7F5SsuqzAk	40	50
1303.mp4	m9caDFvU-9Q	190	200
1304.mp4	mDYEkvh0iNM	120	130
1306.mp4	mOKmK7naCoo	310	320
1308.mp4	mSudMBS3uBI	580	590
1309.mp4	mVEyOgp6Erw	410	420
1312.mp4	meNpef3uSvE	220	230
1313.mp4	mfoCapSN-AE	220	230
1315.mp4	mk67RcMHbCU	100	110
1316.mp4	mnfToxaQAgc	270	280
1317.mp4	mpprLhl7YO8	60	70
1318.mp4	mqJeLALpWYk	41	51
1320.mp4	mwT9wetOYVY	100	110
1321.mp4	n4ntzPRhSLk	30	40
1322.mp4	n5VcSvjqXro	50	60
1323.mp4	n6qOFBy8zow	40	50
1325.mp4	n7zIXeub7V4	10	20
1326.mp4	nAvkm46koE4	30	40
1327.mp4	nBMARz4UPNU	70	80
1328.mp4	nCKcRPU0DS0	12	22
1331.mp4	nKBKSOhpRBw	80	90
1332.mp4	nLOdT7QWqyE	170	180
1333.mp4	nQnBDsgpzpo	110	120
1334.mp4	nRHNKbNRLKQ	40	50
1335.mp4	nRnUuLxcNxc	20	30
1336.mp4	nT7G-vyhOf0	0	10
1337.mp4	nWbsJOxO-34	80	90
1338.mp4	nXXqpJIlV3U	50	60
1339.mp4	nYv-5386TOI	22	32
1340.mp4	nZOVXWELh-A	200	210
1341.mp4	n_y0-AaL450	160	170
1346.mp4	nl6pPIBMm0Q	9	19
1347.mp4	nmEOKw-lZ9g	120	130
1351.mp4	o4_pmLyZUlQ	30	40
1352.mp4	o5ZdLHiRRdc	30	40
1354.mp4	oB9Ni8g62tI	0	10
1355.mp4	oEDXQ_hRqZQ	400	410
1356.mp4	oFpD7Ik6Qe0	0	10
1357.mp4	oJqhZzBOFIY	0	10
1358.mp4	oMQ9TWj59Qs	30	40
1361.mp4	oVxKyGnz-IA	230	240
1363.mp4	oaVxtGFxpa4	110	120
1364.mp4	oeJG2N5LnXo	100	110
1366.mp4	okCgcamRpcM	6	16
1367.mp4	okeFT65Xm4s	310	320
1368.mp4	oku0-HByjpo	60	70
1370.mp4	ouIc3cjm3_o	10	20
1373.mp4	oy36R89qo3A	30	40
1374.mp4	p6C0ZGTj1Qw	20	30
1375.mp4	p9IGQ-m88JQ	20	30
1379.mp4	pG6dUtBD_rU	30	40
1380.mp4	pGHx9QrmvyQ	30	40
1382.mp4	pIyy6hbwIpU	50	60
1384.mp4	pLrjkMpkmu8	30	40
1385.mp4	pPbaKEYpP-4	80	90
1395.mp4	phzqBd-jikY	330	340
1396.mp4	pmkMenGFcMA	30	40
1398.mp4	pryo_yCN85A	260	270
1399.mp4	puT550aEFEw	110	120
1401.mp4	pxnedGbDsOw	10	20
1403.mp4	q3N3D6IcK1g	580	590
1405.mp4	qCXIwrA2qfQ	160	170
1407.mp4	qG2f5krIFX8	40	50
1408.mp4	qMU1l6N94qI	100	110
1409.mp4	qQ_yc3qWeGs	200	210
1410.mp4	qQuqw2eH-w4	260	270
1411.mp4	qRU7kcB_3nU	70	80
1412.mp4	qSJR9TUpg5g	11	21
1414.mp4	qYheL8MEBVE	40	50
1415.mp4	qZBlB0piIh4	80	90
1418.mp4	qfrycRUIf4k	0	10
1419.mp4	qjGXb6b-jnE	390	400
1421.mp4	qtRSll0iLIE	40	50
1422.mp4	qtecrZQOK7k	30	40
1423.mp4	qy6GRPZsSTI	490	500
1424.mp4	r3gV606C_Gs	170	180
1426.mp4	r6apJJotECU	0	10
1427.mp4	rFzpQOvmGSQ	350	360
1428.mp4	rHPu_nYdm8E	10	20
1429.mp4	rKMhdUOhwgE	50	60
1431.mp4	rPVeVZm6y1s	80	90
1433.mp4	rTKuABX5LJ4	260	270
1435.mp4	rVy0jvU9M38	20	30
1436.mp4	rb4UrhNo8dY	40	50
1437.mp4	redSkbpiRMk	30	40
1438.mp4	rhGSqHtz_C4	30	40
1439.mp4	riokFEd3nZY	10	20
1440.mp4	rl9YHu9ta20	180	190
1441.mp4	rpC_G4T0bqk	30	40
1442.mp4	rtSavMYID74	70	80
1446.mp4	sBUgK_OlseQ	30	40
1447.mp4	sCzno8FeYWA	40	50
1448.mp4	sHvHGOfdJLQ	180	190
1449.mp4	sJaCusfm3F0	30	40
1450.mp4	sMyKvyECN0U	60	70
1451.mp4	sPkHFXlUZRc	50	60
1452.mp4	sTqq7RLfLfE	0	10
1454.mp4	sjw9-Ktitdg	170	180
1455.mp4	snlHJ9SOY0I	100	110
1456.mp4	sopItEUX7XM	100	110
1459.mp4	sw0DghKGosc	70	80
1460.mp4	t0yNBh2BSSw	20	30
1462.mp4	t7KqxsduyhU	0	10
1463.mp4	t9sT0dEnCL0	60	70
1464.mp4	tAS2kYle19I	10	20
1465.mp4	tBSEdX6EVbg	10	20
1467.mp4	tNplLyCIzG0	80	90
1468.mp4	tSiYUIxgYzg	30	40
1469.mp4	tVvyRwf8Huk	70	80
1470.mp4	tWUnbRo__ZY	110	120
1473.mp4	tZUBvalpY_k	0	10
1474.mp4	t_R09kzuKSc	10	20
1476.mp4	tbMOQfDIDYs	10	20
1477.mp4	tcRPK1MgUIA	140	150
1479.mp4	tgxXbesmx9k	30	40
1480.mp4	tptRRiuT6B8	80	90
1482.mp4	ttsVYFpBAPA	50	60
1483.mp4	tvOh3krEQ6w	30	40
1484.mp4	tz022wPsFTw	155	165
1485.mp4	u0PawSuuRa8	30	40
1487.mp4	uAkFnHNa1ZY	300	310
1491.mp4	uGfJYGv-zuo	30	40
1492.mp4	uLHemetsEJw	10	20
1493.mp4	uMm0x2pJ5Pk	60	70
1494.mp4	uPw0ZsC8siE	20	30
1496.mp4	uUlzcQs5j_A	30	40
1497.mp4	u_4yX6bZ5I4	50	60
1498.mp4	ucNVID3YAZA	210	220
1500.mp4	uz4CxHQDPQs	50	60
1501.mp4	vBqPbz5Pg-M	30	40
1502.mp4	vIC0zIJv3Nc	0	10
1503.mp4	vINbWMS_1Cg	30	40
1504.mp4	vJy55Ih_dc8	160	170
1505.mp4	vRa8ncJ-Zrw	230	240
1506.mp4	vT8IZouxits	30	40
1507.mp4	vTeaBQiv_S8	50	60
1509.mp4	vXOh_yKTW88	60	70
1510.mp4	vZBYwYgZcU8	30	40
1514.mp4	vku_ludZYHc	27	37
1516.mp4	vqYSCdBE0wA	210	220
1517.mp4	vqdiwr-haOY	40	50
1518.mp4	vu_BDb65JNQ	30	40
1521.mp4	w2-p4RMM1vk	110	120
1522.mp4	w2tSQfPV4b0	10	20
1523.mp4	w5QXZirgaME	120	130
1526.mp4	wE1Y12sIk20	40	50
1527.mp4	wEssv0oo3sc	260	270
1528.mp4	wI5H4VaayFs	10	20
1529.mp4	wI8Qs7C-JvA	30	40
1530.mp4	wKN5sTG49lw	50	60
1531.mp4	wNcse5LxzU4	60	70
1533.mp4	wP_sXTeyD8o	200	210
1534.mp4	wRobtQQimf8	30	40
1535.mp4	wSlNtD8Z6c8	30	40
1536.mp4	wVrHCPvgWj0	130	140
1537.mp4	wZMb8oNIF2U	420	430
1538.mp4	wZr_M1dUsFw	30	40
1540.mp4	wmkeiI33Ab4	280	290
1541.mp4	wntvAwlrtWA	30	40
1542.mp4	wpe_k9HCajc	10	20
1543.mp4	x3pgFamwQtA	50	60
1545.mp4	xAzzCxBF28s	30	40
1547.mp4	xFT-BrlbctQ	30	40
1548.mp4	xMELs0HDBXg	30	40
1550.mp4	xQMFWFac8K8	30	40
1553.mp4	x_ceuafYrg8	30	40
1556.mp4	xft5b5v6J1E	70	80
1557.mp4	xfthfH6KGpA	70	80
1559.mp4	xmwLqK7WeHM	30	40
1560.mp4	xqlVSFOPejY	70	80
1561.mp4	xtRMQixEFz0	100	110
1563.mp4	xwy8YKDAffw	250	260
1566.mp4	y95ml0IYGr4	440	450
1567.mp4	yAEx0SYslEI	30	40
1569.mp4	yM-hJwMOGMI	30	40
1570.mp4	yP23ZZFGm8g	100	110
1571.mp4	y_vMcXBq8FA	500	510
1572.mp4	ydLCp4s0LJc	60	70
1574.mp4	yehsz3ZfUso	30	40
1575.mp4	yiWRCYJk9Dg	90	100
1577.mp4	yqvk-EWBZA0	20	30
1578.mp4	yrce_CQjsdA	20	30
1580.mp4	yzFCtCsdLuU	30	40
1583.mp4	z5Qy79xwqnA	200	210
1584.mp4	z5SZfIAUIIg	30	40
1585.mp4	z9829H_PJQU	180	190
1586.mp4	z9lGBK-rC64	30	40
1587.mp4	zDUCFIJuHAA	240	250
1588.mp4	zDqI6A-hpYc	160	170
1589.mp4	zEBrnIZa6-s	130	140
1590.mp4	zFE6eZ6GI8o	30	40
1592.mp4	zI3pIyR3wis	120	130
1594.mp4	zJ2UiVrEsb0	50	60
1596.mp4	zW55yM6n_kc	40	50
1597.mp4	zYl5TX8ONW4	30	40
1598.mp4	zdNqRksoHyU	18	28
1600.mp4	zkH4h1WjD6Q	130	140
1601.mp4	zwIArHIZbxU	30	40
