	FileName	data-ytid	data-start	data-end
1091	1091.mp4	dem8ht4oN90	290	300
1092	1092.mp4	dfWuB2RYMdw	90	100
1093	1093.mp4	djtuEZeBYkE	0	10
1094	1094.mp4	dk5RqoGEcTM	100	110
1095	1095.mp4	dky6_4_dwbg	90	100
1096	1096.mp4	dmF3SEgOqC4	210	220
1097	1097.mp4	dn60AwYbB3E	50	60
1098	1098.mp4	dqvqNEjnqlM	20	30
1099	1099.mp4	drDP3svhpuE	140	150
1100	1100.mp4	drIqxiioHYg	190	200
1101	1101.mp4	drdcwOg-TR4	30	40
1102	1102.mp4	duzpidPK6zI	160	170
1103	1103.mp4	e2f7EHpz5KQ	30	40
1104	1104.mp4	e72c6GHLm0U	30	40
1105	1105.mp4	e7bfiYWI0c0	0	10
1106	1106.mp4	e7tCwEFuNzY	10	20
1107	1107.mp4	eAnnyQjFWzY	410	420
1108	1108.mp4	eFeC0vKCShk	30	40
1109	1109.mp4	eFz53uW6Fho	130	140
1110	1110.mp4	eHAziqYEm3k	30	40
1111	1111.mp4	eHPMLzilElU	40	50
1112	1112.mp4	eMVBme-muJ8	30	40
1113	1113.mp4	eOGQ7PNOwpo	230	240
1114	1114.mp4	ePV7OSSJZRw	40	50
1115	1115.mp4	eR9XEhsi4JY	22	32
1116	1116.mp4	eRJ6xnoAOwQ	80	90
1117	1117.mp4	egEzRmtKZ4A	70	80
1118	1118.mp4	ejGPVGxjWBQ	0	9
1119	1119.mp4	eq410JhVB-E	10	20
1120	1120.mp4	ez3rWlm8AcM	5	15
1121	1121.mp4	f3JAR3QanXU	120	130
1122	1122.mp4	f4MQp5_0lE4	180	190
1123	1123.mp4	f6I01hYriF0	30	40
1124	1124.mp4	f9NRxKL_tlM	30	40
1125	1125.mp4	f9VihCkmrvE	30	40
1126	1126.mp4	fAdEurUC41w	230	240
1127	1127.mp4	fEk_247I5eA	280	290
1128	1128.mp4	fF9xCdJjQC0	140	150
1129	1129.mp4	fFahP-1uFwc	60	70
1130	1130.mp4	fFarEL2vmJE	0	10
1131	1131.mp4	fFoYjqavGVU	70	80
1132	1132.mp4	fLzo66H78EQ	10	20
1133	1133.mp4	fMSX20utRHI	60	70
1134	1134.mp4	fO250kjXV7U	0	10
1135	1135.mp4	fQTXM48NSCU	10	20
1136	1136.mp4	fTguqZG5Auk	10	20
1137	1137.mp4	fXS4OGMzjbc	30	40
1138	1138.mp4	fYpJldeYjOw	50	60
1139	1139.mp4	fZPf86wPZiQ	0	10
1140	1140.mp4	f_zu6ECXTM8	240	250
1141	1141.mp4	fcDDZmBWfWo	0	10
1142	1142.mp4	fcbknNzzlLU	170	180
1143	1143.mp4	fgXp1J_MSHQ	170	180
1144	1144.mp4	fiUK67T6LQs	30	40
1145	1145.mp4	fktFtFNUmc8	30	40
1146	1146.mp4	flhw_mApAx4	250	260
1147	1147.mp4	fp8O56_p-3A	80	90
1148	1148.mp4	fqlWLNe5HlQ	0	10
1149	1149.mp4	ft56JRT9fi4	30	40
1150	1150.mp4	fyxwCwbMZoE	140	150
1151	1151.mp4	g-bVhamxKdA	30	40
1152	1152.mp4	g6HeHbT3l1w	100	110
1153	1153.mp4	g98GoeDHVxY	50	60
1154	1154.mp4	g9T21WTpRrU	40	50
1155	1155.mp4	gAOhS-1idmo	30	40
1156	1156.mp4	gJ_TFW6PHs4	30	40
1157	1157.mp4	gKgoLmlXXf8	20	30
1158	1158.mp4	gMWUVX8bJc0	0	10
1159	1159.mp4	gMYK6KGoDxw	180	190
1160	1160.mp4	gNUTCDZUvS4	70	80
1161	1161.mp4	gQ8ckK_0T50	200	210
1162	1162.mp4	gUBVlNbf1Ig	20	30
1163	1163.mp4	gcxXa6_t3A0	200	210
1164	1164.mp4	gg1pqHbKxrI	90	100
1165	1165.mp4	ggJRLJXAJBg	220	230
1166	1166.mp4	gkyKnkcu8pY	30	40
1167	1167.mp4	gleOl2VMbOY	100	110
1168	1168.mp4	gqOhhptKEOM	170	180
1169	1169.mp4	gx0nJ88udfE	80	90
1170	1170.mp4	gxfA2wlnhTI	30	40
1171	1171.mp4	gyR9ElSyem0	30	40
1172	1172.mp4	gym6nQIAIeY	70	80
1173	1173.mp4	h6h0il0V1_g	470	480
1174	1174.mp4	h8At3aHT9kE	30	40
1175	1175.mp4	h8DapTVCTLI	30	40
1176	1176.mp4	h9Y9kStdlFs	30	40
1177	1177.mp4	h9tt7BX9qeQ	80	90
1178	1178.mp4	hA-xWwrOHnw	30	40
1179	1179.mp4	hHfxDC2AlHQ	30	40
1180	1180.mp4	hJLFdahejCU	150	160
1181	1181.mp4	hL5PhqPfbCM	370	380
1182	1182.mp4	hM3Z-wfOxoc	30	40
1183	1183.mp4	hQ85g1lQFzs	30	40
1184	1184.mp4	hR9msDWXP4w	30	40
1185	1185.mp4	hW5o1ek07Og	0	10
1186	1186.mp4	hXR3ZOPlRys	100	110
1187	1187.mp4	hXhv4Zo4SMw	50	60
1188	1188.mp4	hYORIB3AezU	10	20
1189	1189.mp4	ha-OmKS4W5I	30	40
1190	1190.mp4	hduh8Tu4P8E	70	80
1191	1191.mp4	hiUE_Q2RclA	10	20
1192	1192.mp4	hlF5Cyqpz7Y	300	310
1193	1193.mp4	hq9lXxVWmeY	10	20
1194	1194.mp4	hsYMpQr7M2U	200	210
1195	1195.mp4	hsx5FsH9CO4	30	40
1196	1196.mp4	hvwvzuFyyuA	30	40
1197	1197.mp4	i10JPKjqZjw	130	140
1198	1198.mp4	i2XqpijonqI	80	90
1199	1199.mp4	i4CCUgtelqs	0	10
1200	1200.mp4	i4bYH3rTggk	330	340
1201	1201.mp4	i7YPBrOCSzU	50	60
1202	1202.mp4	i7gsZHbY2YI	10	20
1203	1203.mp4	iAJxQgCYkZQ	70	80
1204	1204.mp4	iB0odyAHO1U	30	40
1205	1205.mp4	iBQkJ1FUmyE	70	80
1206	1206.mp4	iMXzZuH40Yo	30	40
1207	1207.mp4	iRC22m-EPyo	30	40
1208	1208.mp4	iU-4_lL4wCw	10	20
1209	1209.mp4	iVu1M8S1UEA	30	40
1210	1210.mp4	iWOlAJb2ogg	30	40
1211	1211.mp4	iZ5sccRT-Hc	70	80
1212	1212.mp4	ib9YhxsqMTc	370	380
1213	1213.mp4	ibR-UX91f5Y	400	410
1214	1214.mp4	idXt9taSA5Q	10	20
1215	1215.mp4	iev9cTUfUKo	110	120
1216	1216.mp4	ij8a48kunFY	170	180
1217	1217.mp4	imaWlPW-Oe8	30	40
1218	1218.mp4	ipfu-qxU0G8	60	70
1219	1219.mp4	ir3ipI5k1kI	30	40
1220	1220.mp4	j-Hjaq0yPWo	170	180
1221	1221.mp4	j-g_TlF0dtE	420	430
1222	1222.mp4	j029z0BzFR4	80	90
1223	1223.mp4	j3RbavOl43E	110	120
1224	1224.mp4	j3ghRXNKQXM	24	34
1225	1225.mp4	j4QrlpOCm2k	30	40
1226	1226.mp4	j5G7AVtFYFs	0	10
1227	1227.mp4	j7nuBCwNXws	70	80
1228	1228.mp4	jABrAuCgsiA	20	30
1229	1229.mp4	jC7k-VrRSZw	340	350
1230	1230.mp4	jCbthYgJzW4	30	40
1231	1231.mp4	jEHpshgvNO0	30	40
1232	1232.mp4	jGtwfpMDR0E	40	50
1233	1233.mp4	jHwhsVUY6kA	70	80
1234	1234.mp4	jJT-eIq5dhA	220	230
1235	1235.mp4	jMLgouo44nM	340	350
1236	1236.mp4	jNoXVTje_Hw	150	160
1237	1237.mp4	jPZMmbeOo-E	30	40
1238	1238.mp4	jSCzPxHOfRI	30	40
1239	1239.mp4	jVI-zlAx1b8	550	560
1240	1240.mp4	jar-31Z2hs0	80	90
1241	1241.mp4	jh-Df2jUiSk	0	10
1242	1242.mp4	jjRv-GJP4WQ	0	10
1243	1243.mp4	jl-PjqsPV4U	20	30
1244	1244.mp4	jmzrJNdebWQ	20	30
1245	1245.mp4	jt9LSO_nBFg	400	410
1246	1246.mp4	jtSmmaCj3r0	10	20
1247	1247.mp4	k0eMAMGOo0g	450	460
1248	1248.mp4	k5cqd6j1v3Q	40	50
1249	1249.mp4	kBIe4oUOOBs	560	570
1250	1250.mp4	kBtuzKaXEgY	120	130
1251	1251.mp4	kCYMnkqTkQ8	30	40
1252	1252.mp4	kCyfWvuj4Qo	30	40
1253	1253.mp4	kDrgmSAGf1U	30	40
1254	1254.mp4	kGfvNPk_h6M	50	60
1255	1255.mp4	kGoRBTcJm0Q	10	20
1256	1256.mp4	kRA2px3WWDQ	60	70
1257	1257.mp4	kVU_fBXLZj4	30	40
1258	1258.mp4	kWe_OfaelxU	30	40
1259	1259.mp4	ka8qu8RUveE	10	20
1260	1260.mp4	kc69Wb23in4	100	110
1261	1261.mp4	kcjaDJDeCag	80	90
1262	1262.mp4	kdoXnu41xo0	10	20
1263	1263.mp4	kfEnkZoEOtE	210	220
1264	1264.mp4	khs59nqwqM8	30	40
1265	1265.mp4	kkvSTvjpgxc	460	470
1266	1266.mp4	koP0d6u5eUI	30	40
1267	1267.mp4	kowGMH1zVKQ	190	200
1268	1268.mp4	kr0eVQTbUfk	40	50
1269	1269.mp4	krDkb0CibSY	220	230
1270	1270.mp4	kvp2CAwJme8	30	40
1271	1271.mp4	kwX2iVscUmI	480	490
1272	1272.mp4	kxN7FlhhkEU	210	220
1273	1273.mp4	kxP-x1bcpc4	0	10
1274	1274.mp4	kySRKeg7J8c	30	40
1275	1275.mp4	l1UTl1jD-mk	100	110
1276	1276.mp4	l4LcpKQFtGA	10	20
1277	1277.mp4	l6L1uGnanow	320	330
1278	1278.mp4	l9lkcKMwNUE	0	10
1279	1279.mp4	lAUFIDB9OVI	20	30
1280	1280.mp4	lCLxSs3X3dY	130	140
1281	1281.mp4	lEhW4SSK980	20	30
1282	1282.mp4	lGS-wJI23o8	30	40
1283	1283.mp4	lMpjNhi9khA	30	40
1284	1284.mp4	lOdrlus0GNI	30	40
1285	1285.mp4	lPSYKjQuaxQ	420	430
1286	1286.mp4	lPbwsW5pvQQ	30	40
1287	1287.mp4	lRCal6f_fWY	30	40
1288	1288.mp4	lTADop9kGdg	30	40
1289	1289.mp4	lXR3OY7IR7s	40	50
1290	1290.mp4	lZEigCNUq-g	50	60
1291	1291.mp4	lieV4tZybdI	10	20
1292	1292.mp4	lkUHvt0tpnE	40	50
1293	1293.mp4	lmx216WRxpM	140	150
1294	1294.mp4	lvK_aNAtFPQ	40	50
1295	1295.mp4	lvXZIJHy8UY	220	230
1296	1296.mp4	ly0Eglb4PzI	30	40
1297	1297.mp4	lzGk9jzg8G8	30	40
1298	1298.mp4	m2V2f4EbW1g	60	70
1299	1299.mp4	m2n1fNT5BwY	160	170
1300	1300.mp4	m2yVQF71WXk	40	50
1301	1301.mp4	m3FPQl_UUuE	90	100
1302	1302.mp4	m7F5SsuqzAk	40	50
1303	1303.mp4	m9caDFvU-9Q	190	200
1304	1304.mp4	mDYEkvh0iNM	120	130
1305	1305.mp4	mMM8go9n2Cs	140	150
1306	1306.mp4	mOKmK7naCoo	310	320
1307	1307.mp4	mPbiIW9sepY	370	380
1308	1308.mp4	mSudMBS3uBI	580	590
1309	1309.mp4	mVEyOgp6Erw	410	420
1310	1310.mp4	mYslG224SQM	30	40
1311	1311.mp4	mb07HgQsheo	30	40
1312	1312.mp4	meNpef3uSvE	220	230
1313	1313.mp4	mfoCapSN-AE	220	230
1314	1314.mp4	mjiYMRx34io	0	10
1315	1315.mp4	mk67RcMHbCU	100	110
1316	1316.mp4	mnfToxaQAgc	270	280
1317	1317.mp4	mpprLhl7YO8	60	70
1318	1318.mp4	mqJeLALpWYk	41	51
1319	1319.mp4	mtVTaOfH2TI	190	200
1320	1320.mp4	mwT9wetOYVY	100	110
1321	1321.mp4	n4ntzPRhSLk	30	40
1322	1322.mp4	n5VcSvjqXro	50	60
1323	1323.mp4	n6qOFBy8zow	40	50
1324	1324.mp4	n728Z-oMHck	30	40
1325	1325.mp4	n7zIXeub7V4	10	20
1326	1326.mp4	nAvkm46koE4	30	40
1327	1327.mp4	nBMARz4UPNU	70	80
1328	1328.mp4	nCKcRPU0DS0	12	22
1329	1329.mp4	nGK0B3Ztpo0	280	290
1330	1330.mp4	nI1USLL8NoI	0	10
1331	1331.mp4	nKBKSOhpRBw	80	90
1332	1332.mp4	nLOdT7QWqyE	170	180
1333	1333.mp4	nQnBDsgpzpo	110	120
1334	1334.mp4	nRHNKbNRLKQ	40	50
1335	1335.mp4	nRnUuLxcNxc	20	30
1336	1336.mp4	nT7G-vyhOf0	0	10
1337	1337.mp4	nWbsJOxO-34	80	90
1338	1338.mp4	nXXqpJIlV3U	50	60
1339	1339.mp4	nYv-5386TOI	22	32
1340	1340.mp4	nZOVXWELh-A	200	210
1341	1341.mp4	n_y0-AaL450	160	170
1342	1342.mp4	nbs4TQ0ipLw	0	9
1343	1343.mp4	ncJfv9RIIYE	30	40
1344	1344.mp4	nhtNK6LhBkg	9	19
1345	1345.mp4	nkOXb95N0LU	20	30
1346	1346.mp4	nl6pPIBMm0Q	9	19
1347	1347.mp4	nmEOKw-lZ9g	120	130
1348	1348.mp4	nqIxpNijwoQ	450	460
1349	1349.mp4	nzqvRkHv9t0	20	30
1350	1350.mp4	o2z2ugX9VcA	10	20
1351	1351.mp4	o4_pmLyZUlQ	30	40
1352	1352.mp4	o5ZdLHiRRdc	30	40
1353	1353.mp4	o9b3Q7m_LCw	30	40
1354	1354.mp4	oB9Ni8g62tI	0	10
1355	1355.mp4	oEDXQ_hRqZQ	400	410
1356	1356.mp4	oFpD7Ik6Qe0	0	10
1357	1357.mp4	oJqhZzBOFIY	0	10
1358	1358.mp4	oMQ9TWj59Qs	30	40
1359	1359.mp4	oQA78VCxa2U	60	70
1360	1360.mp4	oTd22kNn8O8	90	100
1361	1361.mp4	oVxKyGnz-IA	230	240
1362	1362.mp4	oZatfol10oo	30	40
1363	1363.mp4	oaVxtGFxpa4	110	120
1364	1364.mp4	oeJG2N5LnXo	100	110
1365	1365.mp4	ogHHPdtP4Ak	60	70
1366	1366.mp4	okCgcamRpcM	6	16
1367	1367.mp4	okeFT65Xm4s	310	320
1368	1368.mp4	oku0-HByjpo	60	70
1369	1369.mp4	ouCAO6pu_Ik	30	40
1370	1370.mp4	ouIc3cjm3_o	10	20
1371	1371.mp4	ouTcmePQiEs	50	60
1372	1372.mp4	owaA-LqHbuM	160	170
1373	1373.mp4	oy36R89qo3A	30	40
1374	1374.mp4	p6C0ZGTj1Qw	20	30
1375	1375.mp4	p9IGQ-m88JQ	20	30
1376	1376.mp4	pBV0l2hACQI	30	40
1377	1377.mp4	pF9FEdYAHUk	19	29
1378	1378.mp4	pFo39HyyuYQ	0	10
1379	1379.mp4	pG6dUtBD_rU	30	40
1380	1380.mp4	pGHx9QrmvyQ	30	40
1381	1381.mp4	pIIiOJhTChs	10	20
1382	1382.mp4	pIyy6hbwIpU	50	60
1383	1383.mp4	pK4Ytvkij9o	30	40
1384	1384.mp4	pLrjkMpkmu8	30	40
1385	1385.mp4	pPbaKEYpP-4	80	90
1386	1386.mp4	pQlD03cMPzQ	10	20
1387	1387.mp4	pV2koo8mZbA	10	20
1388	1388.mp4	pWRMgo0BGhU	210	220
1389	1389.mp4	pZL4gyfS8vM	180	190
1390	1390.mp4	p_E3feHZtZM	10	20
1391	1391.mp4	pb1Ma_Obxhw	60	70
1392	1392.mp4	pc7m_xx0B2U	20	30
1393	1393.mp4	pdO1XddTn4o	30	40
1394	1394.mp4	pg31m8cTJYw	30	40
1395	1395.mp4	phzqBd-jikY	330	340
1396	1396.mp4	pmkMenGFcMA	30	40
1397	1397.mp4	pq4utUoVBww	30	40
1398	1398.mp4	pryo_yCN85A	260	270
1399	1399.mp4	puT550aEFEw	110	120
1400	1400.mp4	pw2teB-sPL8	460	470
1401	1401.mp4	pxnedGbDsOw	10	20
1402	1402.mp4	pzSfdXmAU0w	60	70
1403	1403.mp4	q3N3D6IcK1g	580	590
1404	1404.mp4	q4o6eUwfijc	30	40
1405	1405.mp4	qCXIwrA2qfQ	160	170
1406	1406.mp4	qFAgd9iaN7w	30	40
1407	1407.mp4	qG2f5krIFX8	40	50
1408	1408.mp4	qMU1l6N94qI	100	110
1409	1409.mp4	qQ_yc3qWeGs	200	210
1410	1410.mp4	qQuqw2eH-w4	260	270
1411	1411.mp4	qRU7kcB_3nU	70	80
1412	1412.mp4	qSJR9TUpg5g	11	21
1413	1413.mp4	qYUm5xHK6TA	10	20
1414	1414.mp4	qYheL8MEBVE	40	50
1415	1415.mp4	qZBlB0piIh4	80	90
1416	1416.mp4	qa3EhfIFr5A	160	170
1417	1417.mp4	qalOwDhkH8s	20	30
1418	1418.mp4	qfrycRUIf4k	0	10
1419	1419.mp4	qjGXb6b-jnE	390	400
1420	1420.mp4	qsnoZIEyq-U	30	40
1421	1421.mp4	qtRSll0iLIE	40	50
1422	1422.mp4	qtecrZQOK7k	30	40
1423	1423.mp4	qy6GRPZsSTI	490	500
1424	1424.mp4	r3gV606C_Gs	170	180
1425	1425.mp4	r5MtOWXrJBM	20	30
1426	1426.mp4	r6apJJotECU	0	10
1427	1427.mp4	rFzpQOvmGSQ	350	360
1428	1428.mp4	rHPu_nYdm8E	10	20
1429	1429.mp4	rKMhdUOhwgE	50	60
1430	1430.mp4	rLYt21cFZxY	10	20
1431	1431.mp4	rPVeVZm6y1s	80	90
1432	1432.mp4	rQZX6vJbliU	240	250
1433	1433.mp4	rTKuABX5LJ4	260	270
1434	1434.mp4	rUFHz9TKTpQ	430	440
1435	1435.mp4	rVy0jvU9M38	20	30
1436	1436.mp4	rb4UrhNo8dY	40	50
1437	1437.mp4	redSkbpiRMk	30	40
1438	1438.mp4	rhGSqHtz_C4	30	40
1439	1439.mp4	riokFEd3nZY	10	20
1440	1440.mp4	rl9YHu9ta20	180	190
1441	1441.mp4	rpC_G4T0bqk	30	40
1442	1442.mp4	rtSavMYID74	70	80
1443	1443.mp4	ryMxRp69Fk4	40	50
1444	1444.mp4	s1ExpMdWgqY	26	36
1445	1445.mp4	s1k2JjiOIo0	30	40
1446	1446.mp4	sBUgK_OlseQ	30	40
1447	1447.mp4	sCzno8FeYWA	40	50
1448	1448.mp4	sHvHGOfdJLQ	180	190
1449	1449.mp4	sJaCusfm3F0	30	40
1450	1450.mp4	sMyKvyECN0U	60	70
1451	1451.mp4	sPkHFXlUZRc	50	60
1452	1452.mp4	sTqq7RLfLfE	0	10
1453	1453.mp4	sd2c2oOQvpQ	0	10
1454	1454.mp4	sjw9-Ktitdg	170	180
1455	1455.mp4	snlHJ9SOY0I	100	110
1456	1456.mp4	sopItEUX7XM	100	110
1457	1457.mp4	su_h_f3Ec48	170	180
1458	1458.mp4	suhTyB2fozQ	90	100
1459	1459.mp4	sw0DghKGosc	70	80
1460	1460.mp4	t0yNBh2BSSw	20	30
1461	1461.mp4	t2pD_W3k-Ak	40	50
1462	1462.mp4	t7KqxsduyhU	0	10
1463	1463.mp4	t9sT0dEnCL0	60	70
1464	1464.mp4	tAS2kYle19I	10	20
1465	1465.mp4	tBSEdX6EVbg	10	20
1466	1466.mp4	tK0ptat0Cgg	130	140
1467	1467.mp4	tNplLyCIzG0	80	90
1468	1468.mp4	tSiYUIxgYzg	30	40
1469	1469.mp4	tVvyRwf8Huk	70	80
1470	1470.mp4	tWUnbRo__ZY	110	120
1471	1471.mp4	tXI0CaJQf1Y	180	190
1472	1472.mp4	tXTu21rxuvk	80	90
1473	1473.mp4	tZUBvalpY_k	0	10
1474	1474.mp4	t_R09kzuKSc	10	20
1475	1475.mp4	t_kcskigE-w	30	40
1476	1476.mp4	tbMOQfDIDYs	10	20
1477	1477.mp4	tcRPK1MgUIA	140	150
1478	1478.mp4	tdwNeB2kH24	20	30
1479	1479.mp4	tgxXbesmx9k	30	40
1480	1480.mp4	tptRRiuT6B8	80	90
1481	1481.mp4	tseZMEy80LA	40	50
1482	1482.mp4	ttsVYFpBAPA	50	60
1483	1483.mp4	tvOh3krEQ6w	30	40
1484	1484.mp4	tz022wPsFTw	155	165
1485	1485.mp4	u0PawSuuRa8	30	40
1486	1486.mp4	u39TpHXQ5DA	30	40
1487	1487.mp4	uAkFnHNa1ZY	300	310
1488	1488.mp4	uEqfQKJe_tw	110	120
1489	1489.mp4	uFlqr0wsWDc	30	40
1490	1490.mp4	uGS7_i6IdUQ	30	40
1491	1491.mp4	uGfJYGv-zuo	30	40
1492	1492.mp4	uLHemetsEJw	10	20
1493	1493.mp4	uMm0x2pJ5Pk	60	70
1494	1494.mp4	uPw0ZsC8siE	20	30
1495	1495.mp4	uSvrecEs-J4	30	40
1496	1496.mp4	uUlzcQs5j_A	30	40
1497	1497.mp4	u_4yX6bZ5I4	50	60
1498	1498.mp4	ucNVID3YAZA	210	220
1499	1499.mp4	ui7FHZc_qV8	80	90
1500	1500.mp4	uz4CxHQDPQs	50	60
1501	1501.mp4	vBqPbz5Pg-M	30	40
1502	1502.mp4	vIC0zIJv3Nc	0	10
1503	1503.mp4	vINbWMS_1Cg	30	40
1504	1504.mp4	vJy55Ih_dc8	160	170
1505	1505.mp4	vRa8ncJ-Zrw	230	240
1506	1506.mp4	vT8IZouxits	30	40
1507	1507.mp4	vTeaBQiv_S8	50	60
1508	1508.mp4	vVlXh5kb8Sc	140	150
1509	1509.mp4	vXOh_yKTW88	60	70
1510	1510.mp4	vZBYwYgZcU8	30	40
1511	1511.mp4	vaDIZBzuMgM	200	210
1512	1512.mp4	vecNn7iyUnw	0	10
1513	1513.mp4	vhjL5xgvwBE	10	20
1514	1514.mp4	vku_ludZYHc	27	37
1515	1515.mp4	vpZd0jLw1l0	160	170
1516	1516.mp4	vqYSCdBE0wA	210	220
1517	1517.mp4	vqdiwr-haOY	40	50
1518	1518.mp4	vu_BDb65JNQ	30	40
1519	1519.mp4	w0EsAgUUku0	50	60
1520	1520.mp4	w0i-Pu9Oyco	160	170
1521	1521.mp4	w2-p4RMM1vk	110	120
1522	1522.mp4	w2tSQfPV4b0	10	20
1523	1523.mp4	w5QXZirgaME	120	130
1524	1524.mp4	w6pUOBS00oo	30	40
1525	1525.mp4	wAk_zgAcw60	110	120
1526	1526.mp4	wE1Y12sIk20	40	50
1527	1527.mp4	wEssv0oo3sc	260	270
1528	1528.mp4	wI5H4VaayFs	10	20
1529	1529.mp4	wI8Qs7C-JvA	30	40
1530	1530.mp4	wKN5sTG49lw	50	60
1531	1531.mp4	wNcse5LxzU4	60	70
1532	1532.mp4	wOvrzOsr-Mo	90	100
1533	1533.mp4	wP_sXTeyD8o	200	210
1534	1534.mp4	wRobtQQimf8	30	40
1535	1535.mp4	wSlNtD8Z6c8	30	40
1536	1536.mp4	wVrHCPvgWj0	130	140
1537	1537.mp4	wZMb8oNIF2U	420	430
1538	1538.mp4	wZr_M1dUsFw	30	40
1539	1539.mp4	wg3JTsRHbGI	0	10
1540	1540.mp4	wmkeiI33Ab4	280	290
1541	1541.mp4	wntvAwlrtWA	30	40
1542	1542.mp4	wpe_k9HCajc	10	20
1543	1543.mp4	x3pgFamwQtA	50	60
1544	1544.mp4	x7c83xt_c9Y	90	100
1545	1545.mp4	xAzzCxBF28s	30	40
1546	1546.mp4	xCmjCQu3gdc	20	30
1547	1547.mp4	xFT-BrlbctQ	30	40
1548	1548.mp4	xMELs0HDBXg	30	40
1549	1549.mp4	xPduXJZKgp8	40	50
1550	1550.mp4	xQMFWFac8K8	30	40
1551	1551.mp4	xQh4jY4n5_g	30	40
1552	1552.mp4	xRq1KKCKUhA	70	80
1553	1553.mp4	x_ceuafYrg8	30	40
1554	1554.mp4	xae9shRMsDw	30	40
1555	1555.mp4	xdw9X7RO6gs	390	400
1556	1556.mp4	xft5b5v6J1E	70	80
1557	1557.mp4	xfthfH6KGpA	70	80
1558	1558.mp4	xg0CeRLc7iU	10	20
1559	1559.mp4	xmwLqK7WeHM	30	40
1560	1560.mp4	xqlVSFOPejY	70	80
1561	1561.mp4	xtRMQixEFz0	100	110
1562	1562.mp4	xvFW4DlcY-Y	0	10
1563	1563.mp4	xwy8YKDAffw	250	260
1564	1564.mp4	y-acpMsbJ3I	30	40
1565	1565.mp4	y8wRtpSV1oA	40	50
1566	1566.mp4	y95ml0IYGr4	440	450
1567	1567.mp4	yAEx0SYslEI	30	40
1568	1568.mp4	yDZ0a5y1JiE	30	40
1569	1569.mp4	yM-hJwMOGMI	30	40
1570	1570.mp4	yP23ZZFGm8g	100	110
1571	1571.mp4	y_vMcXBq8FA	500	510
1572	1572.mp4	ydLCp4s0LJc	60	70
1573	1573.mp4	ydcs74vNl2A	0	10
1574	1574.mp4	yehsz3ZfUso	30	40
1575	1575.mp4	yiWRCYJk9Dg	90	100
1576	1576.mp4	ynsg4_0oPyQ	150	160
1577	1577.mp4	yqvk-EWBZA0	20	30
1578	1578.mp4	yrce_CQjsdA	20	30
1579	1579.mp4	yuGbc_kVWBo	520	530
1580	1580.mp4	yzFCtCsdLuU	30	40
1581	1581.mp4	z13omhGxAeQ	80	90
1582	1582.mp4	z2GUVsm20dw	110	120
1583	1583.mp4	z5Qy79xwqnA	200	210
1584	1584.mp4	z5SZfIAUIIg	30	40
1585	1585.mp4	z9829H_PJQU	180	190
1586	1586.mp4	z9lGBK-rC64	30	40
1587	1587.mp4	zDUCFIJuHAA	240	250
1588	1588.mp4	zDqI6A-hpYc	160	170
1589	1589.mp4	zEBrnIZa6-s	130	140
1590	1590.mp4	zFE6eZ6GI8o	30	40
1591	1591.mp4	zGaM03vcHyk	70	80
1592	1592.mp4	zI3pIyR3wis	120	130
1593	1593.mp4	zICNzWYJQ2o	170	180
1594	1594.mp4	zJ2UiVrEsb0	50	60
1595	1595.mp4	zVE0eyqA438	430	440
1596	1596.mp4	zW55yM6n_kc	40	50
1597	1597.mp4	zYl5TX8ONW4	30	40
1598	1598.mp4	zdNqRksoHyU	18	28
1599	1599.mp4	zhFcXNK076k	0	10
1600	1600.mp4	zkH4h1WjD6Q	130	140
1601	1601.mp4	zwIArHIZbxU	30	40
1602	1602.mp4	zzApe4GLGfY	10	20
